length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,Predictions,Actual Output
66,13,0,2,4,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,2,0,10,6,2,3,2,7,5,7,4.6,4.0,4.75,0,0,0,0,0,0,167,0.71257485,0.28742515,0,0,0,0.020833333,0,0.0,0,1,76.5625,0,100.0,0.0,0,0,0,40.0,0,0,0,0,0,0,1486,8375,31104,0,1,5,legitimate,legitimate
127,25,0,2,3,0,1,0,0,1,3,0,0,7,0,3,0,0,0,0,0,1,0,0,0,0.007874016,0.0,0,0,1,0,0,2,1,0,1,0,1,0,15,3,1,2,1,23,10,23,6.6,6.333333333,6.666666667,1,0,0,0,0,0,26,0.115384615,0.884615385,0,0,0,0.0,0,0.086956522,0,1,7.692307692000001,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,381,8019,0,0,1,4,Phishing,Phishing
81,27,0,1,4,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0493827159999999,0.0,0,0,0,0,0,1,0,0,1,0,1,0,9,1,3,5,3,11,8,11,6.888888889,7.0,6.833333333,0,0,0,0,0,0,206,0.839805825,0.160194175,0,0,0,0.363636364,0,0.090909091,0,0,100.0,0,68.75,31.25,0,0,0,47.16981132,0,0,0,1,0,0,286,4462,903902,0,0,4,legitimate,legitimate
125,50,1,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.12,0.0,0,0,0,1,0,3,1,0,0,0,1,0,12,6,2,3,2,17,13,17,8.25,8.4,8.142857142999999,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3993,5707171,0,1,0,Phishing,Phishing
38,18,0,1,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,10,14,10,14,14,10,12.0,14.0,10.0,0,0,0,0,0,0,8,0.375,0.625,0,1,0,0.0,0,0.0,0,1,0.0,0,100.0,0.0,0,0,0,100.0,0,0,1,1,0,0,367,1825,0,0,1,0,Phishing,Phishing
27,19,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,1,0,3,3,3,3,0,7,7,0,4.666666667,4.666666667,0.0,0,0,0,0,0,0,249,0.124497992,0.875502008,0,18,0,0.036697248,0,0.013761468,0,1,14.49275362,0,0.0,100.0,0,0,0,6.0,0,0,0,1,1,1,0,-1,0,0,0,0,legitimate,legitimate
34,13,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,4,9,4,9,9,7,6.666666667,9.0,5.5,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,159,3129,9894188,0,1,0,Phishing,Phishing
115,14,1,2,1,0,1,0,0,3,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.217391304,0.0,0,0,0,0,0,2,0,0,0,0,1,0,7,8,3,3,3,43,7,43,13.85714286,5.0,17.4,1,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,1,0,-1,6211376,0,1,0,Phishing,Phishing
20,12,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,4,4,0,3.5,3.5,0.0,0,0,0,0,0,0,143,0.8531468529999999,0.146853147,0,0,0,0.380952381,0,0.19047619,0,1,94.11764706,0,100.0,0.0,0,0,0,36.66666667,0,0,0,1,1,0,1046,5527,2974,0,0,4,legitimate,legitimate
59,15,0,2,0,0,0,0,0,0,4,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,8,3,1,3,1,10,7,10,5.125,5.0,5.166666667,0,0,0,0,0,0,66,0.848484848,0.151515152,0,1,0,0.0,0,0.0,0,1,89.28571429,0,0.0,0.0,0,0,0,20.0,0,0,0,0,1,0,507,8829,2635,0,0,6,legitimate,legitimate
20,11,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,3,3,0,3.0,3.0,0.0,0,0,0,0,0,0,168,0.8392857140000001,0.1607142859999999,0,0,0,0.4074074070000001,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,10.0,0,0,0,0,0,0,0,7730,97060,0,0,4,legitimate,legitimate
26,18,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,2,4,3,3,0,8,8,0,5.5,5.5,0.0,0,0,0,0,0,0,99,0.909090909,0.090909091,0,0,0,0.333333333,0,0.0,0,0,0.0,0,100.0,0.0,0,0,0,83.33333333,0,0,0,0,0,1,0,4767,79297,0,0,4,legitimate,legitimate
51,18,0,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,6,0,3,6,3,8,7,8,5.666666667,6.5,5.25,0,0,0,0,0,0,253,0.498023715,0.501976285,0,1,0,0.614173228,0,0.149606299,0,1,92.30769231,0,100.0,0.0,0,0,0,36.26943005,0,0,0,1,1,0,0,-1,18753,0,0,6,legitimate,legitimate
34,13,1,3,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.294117647,0.7692307690000001,0,0,1,1,1,3,0,0,0,0,0,0,11,4,2,2,2,5,3,5,2.818181818,2.5,3.0,0,0,0,0,0,2,39,0.974358974,0.025641026,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,66.66666667,0,0,0,1,0,1,0,-1,0,1,0,0,Phishing,Phishing
34,26,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,18,18,0,10.5,10.5,0.0,0,0,0,0,0,0,18,0.222222222,0.7777777779999999,0,1,0,0.0,0,0.0,0,1,33.33333333,0,9.090909091,90.90909091,0,0,0,100.0,0,0,0,1,0,0,102,1724,0,0,0,0,legitimate,legitimate
33,24,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,8,8,0,11,11,0,9.5,9.5,0.0,0,0,0,0,0,0,7,0.857142857,0.142857143,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,82,2840,0,0,0,2,Phishing,legitimate
47,19,0,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,3,3,4,11,11,6,6.0,7.0,5.333333333,0,0,0,0,0,0,110,0.954545455,0.045454545,0,0,0,0.0,0,0.2,0,1,87.5,0,83.33333333,16.66666667,0,0,0,33.33333333,0,0,0,0,0,0,247,6328,523,0,0,7,legitimate,legitimate
23,14,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,11,0,11,11,0,11.0,11.0,0.0,0,0,0,0,0,0,27,0.814814815,0.185185185,0,0,0,0.0,0,0.0,0,0,66.66666667,0,0.0,0.0,0,0,0,78.57142857,0,0,0,1,1,0,0,6289,0,0,0,3,legitimate,legitimate
49,15,0,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.020408163,0.0,0,0,0,0,0,2,0,0,1,0,0,0,7,3,1,3,1,8,7,8,4.428571429,5.0,4.2,0,1,0,0,0,0,326,0.7147239259999999,0.285276074,0,1,0,0.053763441,0,0.021505376,0,1,78.57142857,0,34.57943925,65.42056075,0,0,0,73.68421053,0,0,0,0,1,0,59,9285,121,0,0,7,legitimate,legitimate
28,21,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,6,6,0,10,10,0,8.0,8.0,0.0,0,0,0,0,0,0,23,0.869565217,0.130434783,0,0,0,0.666666667,0,0.0,1,0,100.0,0,80.0,20.0,0,0,0,66.66666667,0,0,0,1,0,0,430,6510,0,0,0,0,legitimate,legitimate
58,16,0,2,0,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,2,2,3,10,9,10,5.714285714,5.5,5.8,0,1,0,0,0,0,156,0.942307692,0.057692308,0,0,0,0.5555555560000001,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,35.71428571,0,0,0,1,1,0,905,7130,12,0,0,7,legitimate,legitimate
51,26,0,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,6,4,1,3,1,18,18,5,5.666666667,10.5,3.25,0,0,0,0,0,0,26,0.807692308,0.192307692,0,0,0,0.4,0,0.0,0,0,60.0,0,100.0,0.0,0,0,0,81.25,0,0,0,1,0,0,89,2467,3677754,0,0,4,legitimate,legitimate
26,18,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,2,0,3,3,3,3,0,5,5,0,4.0,4.0,0.0,0,0,0,0,0,0,28,0.6785714290000001,0.321428571,0,0,0,0.5555555560000001,0,0.0,0,0,50.0,0,0.0,0.0,0,0,0,38.46153846,0,0,0,1,1,0,1335,4875,33632,0,0,4,legitimate,legitimate
17,10,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,3,0,3,3,0,3.0,3.0,0.0,0,0,0,0,0,0,239,0.878661088,0.121338912,0,5,0,0.172413793,0,0.0,0,1,71.42857143,0,100.0,0.0,0,0,0,31.57894737,0,0,0,1,1,0,0,7821,393068,0,0,3,legitimate,legitimate
76,50,1,4,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.144736842,0.0,0,0,0,1,0,3,1,0,0,0,1,0,7,3,2,3,2,15,13,15,8.428571429,8.4,8.5,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,15,4003,5816617,0,1,0,Phishing,Phishing
101,18,0,4,1,1,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.069306931,0.0,0,0,1,0,0,3,1,0,0,0,0,0,10,1,1,1,2,39,8,39,8.0,4.0,9.714285714,1,0,0,0,0,0,21,0.80952381,0.19047619,0,1,0,0.0,0,0.0,0,1,66.66666667,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,189,177,0,0,1,0,Phishing,Phishing
75,10,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,1,0,0,2,0,6,3,3,3,4,25,3,25,9.333333333,3.0,10.6,0,0,0,0,0,0,79,0.898734177,0.101265823,0,0,0,0.125,0,0.25,0,1,66.66666667,0,0.0,0.0,0,0,0,50.0,0,0,0,1,1,1,0,-1,2634,1,1,7,legitimate,legitimate
127,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0.141732283,0.0,0,0,0,1,0,3,1,0,0,0,0,0,13,6,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3992,5697976,0,1,0,Phishing,Phishing
41,21,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.146341463,0.285714286,0,0,0,0,0,2,0,0,0,0,0,0,3,0,5,5,11,12,12,11,9.333333333,8.5,11.0,0,0,0,0,0,0,50,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,1,0,2696,7530,23288,0,1,4,Phishing,Phishing
42,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,3,5,3,3,9,17,17,9,9.666666667,10.0,9.0,0,0,0,0,0,0,207,0.8647343000000001,0.1352657,0,0,0,0.0,0,0.0,0,1,61.53846154,0,100.0,0.0,0,0,0,53.33333333,0,0,0,1,1,0,2509,6256,689,0,0,6,legitimate,legitimate
87,16,0,2,0,0,0,0,0,1,4,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,11,5,2,3,2,10,8,10,6.0,5.5,6.1111111110000005,0,0,0,0,0,0,199,0.924623116,0.075376884,0,0,0,0.0,0,0.533333333,1,1,0.0,0,100.0,0.0,0,0,0,0.0,0,0,0,0,0,0,1291,7840,3993,0,0,5,legitimate,legitimate
43,25,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,4,3,3,8,17,17,8,9.333333333,10.0,8.0,0,0,0,0,0,0,82,0.975609756,0.024390244,0,0,0,0.5,0,0.0,0,0,66.66666667,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,224,7081,56465,0,0,5,legitimate,legitimate
62,16,0,2,5,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,9,4,2,3,2,8,8,6,4.555555556,5.5,4.285714286,0,0,0,0,0,0,170,0.870588235,0.129411765,0,3,0,0.1363636359999999,0,0.045454545,1,1,57.14285714,0,91.66666667,8.333333332999999,0,0,0,69.23076923,0,0,0,1,1,0,374,6931,175929,0,0,3,legitimate,legitimate
39,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,3,4,3,3,6,17,17,6,8.666666667000001,10.0,6.0,0,0,0,0,0,0,262,0.889312977,0.110687023,0,0,0,0.413793103,0,0.0,0,1,61.53846154,0,100.0,0.0,0,0,0,51.61290323,0,0,0,1,1,0,2506,6259,682,0,0,6,legitimate,legitimate
77,8,0,2,1,0,1,0,0,0,2,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,1,0,10,2,2,5,2,9,5,9,5.7,5.0,5.777777778,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,7,5927,0,0,1,1,Phishing,Phishing
59,18,0,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,1,0,2,0,7,3,3,3,5,10,10,7,6.0,6.5,5.8,0,0,0,0,0,0,118,0.889830508,0.110169492,0,1,0,0.384615385,0,0.0,0,1,50.0,0,91.66666667,8.333333332999999,0,0,0,46.66666667,0,0,0,1,1,0,1397,8465,326140,0,1,4,legitimate,legitimate
84,17,0,2,8,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.071428571,0.0,0,0,0,0,0,2,0,0,0,0,0,0,12,5,2,3,2,9,9,7,5.0,6.0,4.8,0,0,0,0,0,0,56,0.660714286,0.339285714,0,0,0,0.052631579,0,0.210526316,0,1,90.0,0,75.0,25.0,0,0,0,20.0,0,0,0,1,1,0,3334,5067,595,0,0,6,legitimate,legitimate
34,26,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,18,18,0,10.5,10.5,0.0,0,0,0,0,0,0,22,0.681818182,0.318181818,0,1,0,0.142857143,0,0.0,0,1,75.0,0,0.0,100.0,0,0,0,33.33333333,0,0,0,1,1,0,156,6783,4930837,0,0,3,legitimate,legitimate
16,7,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,4,0,4,4,0,4.0,4.0,0.0,0,0,0,0,0,0,401,0.957605985,0.042394015,0,1,0,0.294117647,0,0.058823529,0,1,33.33333333,0,95.74468085,4.255319149,0,0,0,97.69230769,0,0,0,1,0,0,89,3198,3342642,0,0,3,legitimate,legitimate
45,15,0,3,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,7,3,2,3,2,7,7,5,4.0,5.0,3.6,0,0,0,0,0,0,83,0.746987952,0.253012048,0,0,0,0.238095238,0,0.047619048,0,1,33.33333333,0,100.0,0.0,0,0,0,11.11111111,0,0,0,1,1,0,1493,5812,10664,0,0,5,legitimate,legitimate
87,21,1,2,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,2,0,0,1,0.229885057,0.0,0,0,0,0,0,2,0,0,0,0,1,0,6,0,2,15,2,32,15,32,11.5,15.0,10.8,0,0,0,0,0,0,64,0.078125,0.921875,0,11,0,0.118644068,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,27.27272727,0,0,1,1,1,0,813,3205,0,0,1,0,Phishing,Phishing
48,14,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,2,3,2,11,7,11,6.6,5.0,7.666666667,0,0,0,0,0,0,3,0.666666667,0.333333333,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,100.0,0,0,0,0,0,0,311,5314,407034,0,1,3,legitimate,legitimate
55,14,1,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.381818182,0.0,0,0,0,0,0,2,0,1,0,0,0,0,3,3,2,2,32,32,8,32,14.0,5.0,32.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,-1,-1,47895,0,1,2,Phishing,Phishing
52,14,0,2,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.057692308,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,3,3,8,10,5,10,7.0,4.0,9.0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,2430,1953,4365,0,1,3,Phishing,Phishing
28,21,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.035714286,0.047619048,0,0,0,0,0,2,0,0,1,0,1,0,2,0,8,8,0,8,8,0,8.0,8.0,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.846153846,0,0.615384615,0,1,0.0,0,0.0,0.0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5,Phishing,Phishing
19,11,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.1578947369999999,0.272727273,0,0,0,0,0,2,0,1,0,0,0,0,2,0,1,1,0,5,5,0,3.0,3.0,0.0,0,0,0,0,0,0,45,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,306,-2,0,1,0,0,Phishing,Phishing
45,18,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,3,3,8,10,10,9,7.5,6.5,8.5,0,0,0,0,0,0,128,0.7734375,0.2265625,0,1,0,0.0,0,0.137931034,0,1,68.42105263,0,100.0,0.0,0,0,0,36.66666667,0,0,0,0,1,0,326,9169,599,0,0,7,legitimate,legitimate
36,28,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,20,20,0,11.5,11.5,0.0,0,0,0,0,0,0,3,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,411,-1,0,0,0,0,legitimate,legitimate
31,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,1,8,8,0,9,9,0,8.5,8.5,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.230769231,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,14.28571429,0,0,0,1,1,0,374,7295,0,0,1,5,Phishing,Phishing
60,23,0,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,2,0,7,3,2,3,2,15,15,8,6.0,9.0,4.8,3,0,0,0,0,0,61,0.049180328,0.950819672,0,2,0,0.034482759,0,0.034482759,0,1,4.166666667,0,9.090909091,90.90909091,0,0,0,0.0,0,0,0,1,1,0,386,345,0,0,1,0,Phishing,Phishing
16,7,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,4,0,4,4,0,4.0,4.0,0.0,0,0,0,0,0,0,41,0.902439024,0.097560976,0,0,0,0.25,0,0.0,0,0,0.0,0,92.85714286,7.142857143,0,0,0,66.66666667,0,0,0,0,1,1,0,-1,957184,0,0,2,legitimate,legitimate
25,17,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,1,0,3,3,3,3,0,5,5,0,4.0,4.0,0.0,0,0,0,0,0,0,96,0.947916667,0.052083333,0,0,0,0.4,0,0.0,0,0,86.66666667,0,94.44444444,5.555555556,0,0,0,60.0,0,0,0,1,1,0,72,2485,268961,0,0,2,legitimate,legitimate
49,28,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.081632653,0.142857143,0,0,0,0,0,3,0,0,0,0,1,0,4,1,4,6,4,17,17,8,8.75,11.5,6.0,1,0,0,0,0,0,7,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,0,0,0,272,3014,433561,0,1,4,Phishing,Phishing
19,11,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.1578947369999999,0.272727273,0,0,0,0,0,2,0,1,0,0,0,0,2,0,1,1,0,5,5,0,3.0,3.0,0.0,0,0,0,0,0,0,45,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,320,1141,0,1,1,0,Phishing,Phishing
234,25,1,4,0,0,1,2,0,3,1,0,0,6,0,1,0,2,0,0,1,1,0,0,1,0.363247863,0.0,0,0,1,0,0,3,0,0,0,0,0,0,15,4,3,3,3,64,17,64,13.93333333,10.0,14.53846154,4,0,0,0,0,0,25,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,178,918,0,0,1,0,Phishing,Phishing
123,46,1,5,0,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0.1300813009999999,0.0,0,0,0,1,0,3,0,0,0,0,1,0,13,4,2,3,2,17,13,17,7.461538462,7.6,7.375,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3992,5697976,0,1,0,Phishing,Phishing
27,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,0,199,0.969849246,0.030150754,0,0,0,0.833333333,0,0.0,0,0,94.73684211,0,50.0,50.0,0,0,0,20.0,0,0,0,1,0,0,1050,-1,567830,0,0,2,legitimate,legitimate
26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,0,520,0.976923077,0.023076923,0,0,0,0.333333333,0,0.0,0,0,88.23529412,0,100.0,0.0,0,0,0,38.46153846,0,0,0,0,1,0,953,4525,1136817,0,0,3,legitimate,legitimate
48,20,0,3,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.166666667,0.0,0,0,0,0,0,3,0,0,1,0,0,0,7,1,2,7,2,8,8,4,4.285714286,7.5,3.0,0,1,0,0,0,0,36,0.138888889,0.8611111109999999,0,2,0,0.129032258,0,0.0,1,1,10.0,0,42.85714286,57.14285714,0,0,0,12.5,0,0,0,1,1,0,372,7297,0,0,1,5,Phishing,Phishing
58,41,0,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,1,0,0,0,6,1,1,1,4,24,24,4,7.0,8.5,4.0,0,0,0,0,0,0,83,0.469879518,0.5301204820000001,0,2,0,0.363636364,0,0.022727273,1,1,0.0,0,33.33333333,66.66666667,0,0,0,56.92307692,0,0,0,1,1,0,228,5616,0,0,1,5,Phishing,Phishing
